"filename", "language", "Markdown", "Makefile", "JSON", "YAML", "Shell Script", "Docker", "JSON with Comments", "Properties", "JavaScript", "TypeScript", "HTML", "CSS", "Ini", "PHP", "comment", "blank", "total"
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/views/login.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 5, 24
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/views/pong.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 111, 5, 128
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/views/profile.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 286, 0, 0, 0, 0, 7, 43, 336
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/views/settings.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 290, 0, 0, 0, 0, 18, 56, 364
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/views/signin.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 0, 0, 0, 0, 3, 16, 99
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/views/signup.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 0, 0, 0, 0, 2, 20, 138
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/src/vite-env.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/tailwind.config.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 12, 4, 62
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/tsconfig.json", "JSON with Comments", 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 4, 2, 24
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/frontend/vite.config.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 1, 1, 32
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/monitoring/grafana/Dockerfile", "Docker", 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 8
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/monitoring/grafana/config/grafana.ini", "Ini", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 0, 0, 15, 63
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/monitoring/prometheus/Dockerfile", "Docker", 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 26
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/monitoring/prometheus/config/prometheus.yml", "YAML", 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 7, 34
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/nginx/Dockerfile", "Docker", 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 17
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/nginx/conf/custom-nginx.conf", "Properties", 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 3, 12
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/nginx/conf/nginx.conf", "Properties", 0, 0, 0, 0, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0, 19, 27, 144
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/nginx/conf/nginx.dev.conf", "Properties", 0, 0, 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 2, 12, 80
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/nginx/tools/init-certs.sh", "Shell Script", 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 15
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/redis/Dockerfile", "Docker", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 9
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/containers/redis/conf/redis.conf", "Properties", 0, 0, 0, 0, 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 2075, 199, 2348
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/package-lock.json", "JSON", 0, 0, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 256
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/package.json", "JSON", 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/scripts/generate_certs.sh", "Shell Script", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 11
"/home/hmunoz-g/42-CommonCore/MS6/ft_transcendence/scripts/setup.sh", "Shell Script", 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7, 20
"Total", "-", 1, 34, 12530, 256, 69, 115, 31, 247, 3222, 19711, 73, 127, 48, 16, 4758, 4941, 46179
